species,latitude,longitude,year,source
quinquefasciatus,36.3058,-115.28,2013,VectorBase
quinquefasciatus,36.1471,-115.285,2013,VectorBase
quinquefasciatus,36.0466,-115.056,2013,VectorBase
quinquefasciatus,36.3089,-115.269,2013,VectorBase
quinquefasciatus,36.267,-115.184,2013,VectorBase
quinquefasciatus,36.1606,-115.25,2013,VectorBase
quinquefasciatus,36.808,-114.097,2013,VectorBase
quinquefasciatus,36.8079,-114.097,2013,VectorBase
quinquefasciatus,36.1953,-115.269,2013,VectorBase
quinquefasciatus,36.542,-114.439,2013,VectorBase
quinquefasciatus,36.3064,-115.26,2013,VectorBase
quinquefasciatus,36.1587,-115.302,2013,VectorBase
quinquefasciatus,36.2185,-115.112,2013,VectorBase
quinquefasciatus,36.7961,-114.101,2013,VectorBase
quinquefasciatus,36.202,-115.308,2013,VectorBase
quinquefasciatus,36.2554,-115.252,2013,VectorBase
quinquefasciatus,36.8025,-114.062,2013,VectorBase
quinquefasciatus,36.0431,-115.084,2013,VectorBase
quinquefasciatus,36.1297,-115.034,2013,VectorBase
quinquefasciatus,36.1705,-115.187,2013,VectorBase
quinquefasciatus,36.316,-115.281,2013,VectorBase
quinquefasciatus,36.0786,-115.002,2013,VectorBase
quinquefasciatus,36.0368,-115.055,2013,VectorBase
quinquefasciatus,36.1781,-115.325,2013,VectorBase
quinquefasciatus,36.1419,-115.056,2013,VectorBase
quinquefasciatus,36.3251,-115.269,2013,VectorBase
quinquefasciatus,36.1729,-115.187,2013,VectorBase
quinquefasciatus,36.1827,-115.076,2013,VectorBase
quinquefasciatus,36.5938,-114.476,2013,VectorBase
quinquefasciatus,36.1458,-115.053,2013,VectorBase
quinquefasciatus,36.5354,-114.429,2013,VectorBase
quinquefasciatus,36.0796,-115.055,2013,VectorBase
quinquefasciatus,36.2173,-115.047,2013,VectorBase
quinquefasciatus,35.9738,-114.857,2013,VectorBase
quinquefasciatus,36.2443,-115.049,2013,VectorBase
quinquefasciatus,36.2556,-115.252,2013,VectorBase
quinquefasciatus,36.047,-115.058,2013,VectorBase
quinquefasciatus,36.1587,-115.064,2013,VectorBase
quinquefasciatus,36.1747,-115.186,2013,VectorBase
quinquefasciatus,36.8826,-114.062,2013,VectorBase
quinquefasciatus,36.2619,-115.279,2013,VectorBase
quinquefasciatus,36.8026,-114.062,2013,VectorBase
quinquefasciatus,36.0435,-115.083,2013,VectorBase
quinquefasciatus,36.2577,-115.197,2013,VectorBase
quinquefasciatus,35.9655,-115.122,2013,VectorBase
quinquefasciatus,36.2166,-115.047,2013,VectorBase
quinquefasciatus,36.0771,-114.998,2013,VectorBase
quinquefasciatus,36.1546,-115.303,2013,VectorBase
quinquefasciatus,36.7952,-114.084,2013,VectorBase
quinquefasciatus,36.0265,-114.96,2013,VectorBase
quinquefasciatus,36.0982,-115.242,2013,VectorBase
quinquefasciatus,35.9736,-114.857,2013,VectorBase
quinquefasciatus,36.5749,-114.458,2013,VectorBase
quinquefasciatus,36.1248,-115.212,2013,VectorBase
quinquefasciatus,36.0434,-115.083,2013,VectorBase
quinquefasciatus,36.0491,-115.394,2013,VectorBase
quinquefasciatus,36.1995,-115.291,2013,VectorBase
quinquefasciatus,36.2224,-115.252,2013,VectorBase
quinquefasciatus,36.0628,-115.033,2013,VectorBase
quinquefasciatus,36.0372,-115.055,2013,VectorBase
quinquefasciatus,36.7725,-114.132,2013,VectorBase
quinquefasciatus,36.0432,-115.084,2013,VectorBase
quinquefasciatus,36.1133,-115.15,2013,VectorBase
quinquefasciatus,36.1782,-115.097,2013,VectorBase
quinquefasciatus,36.0808,-115,2013,VectorBase
quinquefasciatus,36.0586,-115.109,2013,VectorBase
quinquefasciatus,35.9958,-115.122,2013,VectorBase
quinquefasciatus,36.1987,-115.14,2013,VectorBase
quinquefasciatus,36.0875,-115.277,2013,VectorBase
quinquefasciatus,36.0945,-115.07,2013,VectorBase
quinquefasciatus,35.0456,-115.406,2013,VectorBase
quinquefasciatus,36.195,-115.264,2013,VectorBase
quinquefasciatus,36.2038,-115.309,2013,VectorBase
quinquefasciatus,36.1746,-115.184,2013,VectorBase
quinquefasciatus,36.1069,-115.024,2013,VectorBase
quinquefasciatus,36.2172,-115.047,2013,VectorBase
quinquefasciatus,36.1457,-115.053,2013,VectorBase
quinquefasciatus,36.0793,-115.009,2013,VectorBase
quinquefasciatus,36.3051,-115.25,2013,VectorBase
quinquefasciatus,36.1162,-115.184,2013,VectorBase
quinquefasciatus,36.0428,-115.067,2013,VectorBase
quinquefasciatus,36.1725,-115.188,2013,VectorBase
quinquefasciatus,36.1251,-115.219,2013,VectorBase
quinquefasciatus,36.0465,-115.058,2013,VectorBase
quinquefasciatus,36.0983,-115.242,2013,VectorBase
quinquefasciatus,36.7801,-114.13,2013,VectorBase
quinquefasciatus,36.037,-115.055,2013,VectorBase
quinquefasciatus,36.2618,-115.28,2013,VectorBase
quinquefasciatus,36.12,-115.117,2013,VectorBase
quinquefasciatus,36.0862,-115.072,2013,VectorBase
quinquefasciatus,36.0743,-115.025,2013,VectorBase
quinquefasciatus,36.0741,-115.025,2013,VectorBase
quinquefasciatus,36.2344,-115.275,2013,VectorBase
quinquefasciatus,36.0466,-115.055,2013,VectorBase
quinquefasciatus,36.1502,-115.054,2013,VectorBase
quinquefasciatus,36.0772,-114.998,2013,VectorBase
quinquefasciatus,36.0428,-115.069,2013,VectorBase
quinquefasciatus,36.1884,-115.326,2013,VectorBase
quinquefasciatus,36.2018,-115.308,2013,VectorBase
quinquefasciatus,29.8521,-81.3192,2014,VectorBase
quinquefasciatus,29.83,-81.3146,2014,VectorBase
quinquefasciatus,29.8913,-81.3428,2014,VectorBase
quinquefasciatus,29.8356,-81.3107,2014,VectorBase
quinquefasciatus,29.8898,-81.333,2014,VectorBase
quinquefasciatus,29.8932,-81.3352,2014,VectorBase
quinquefasciatus,29.9891,-81.5871,2014,VectorBase
quinquefasciatus,30.1229,-81.6342,2014,VectorBase
quinquefasciatus,30.1586,-81.3662,2014,VectorBase
quinquefasciatus,29.6345,-81.4399,2014,VectorBase
quinquefasciatus,30.0474,-81.5466,2014,VectorBase
quinquefasciatus,30.1833,-81.3963,2014,VectorBase
quinquefasciatus,30.0728,-81.6127,2014,VectorBase
quinquefasciatus,29.7127,-81.5049,2014,VectorBase
quinquefasciatus,29.7256,-81.5062,2014,VectorBase
quinquefasciatus,29.6588,-81.4721,2014,VectorBase
quinquefasciatus,29.8409,-81.5013,2014,VectorBase
quinquefasciatus,29.9075,-81.3758,2014,VectorBase
quinquefasciatus,28.6428,-82.2642,2014,VectorBase
quinquefasciatus,28.5284,-82.2892,2014,VectorBase
quinquefasciatus,28.4509,-82.6528,2014,VectorBase
quinquefasciatus,28.6897,-82.5912,2014,VectorBase
quinquefasciatus,28.4817,-82.6165,2014,VectorBase
quinquefasciatus,28.5108,-82.2069,2014,VectorBase
quinquefasciatus,28.461,-82.6305,2014,VectorBase
quinquefasciatus,28.4401,-82.4646,2014,VectorBase
quinquefasciatus,26.6111,-81.6029,2014,VectorBase
quinquefasciatus,26.6811,-81.816,2014,VectorBase
quinquefasciatus,26.4876,-81.9349,2014,VectorBase
quinquefasciatus,26.7208,-81.7692,2014,VectorBase
quinquefasciatus,26.62,-81.6685,2014,VectorBase
quinquefasciatus,26.3348,-81.775,2014,VectorBase
quinquefasciatus,26.6673,-81.813,2014,VectorBase
quinquefasciatus,26.675,-81.8662,2014,VectorBase
quinquefasciatus,26.5619,-81.92,2014,VectorBase
quinquefasciatus,26.6533,-81.8441,2014,VectorBase
quinquefasciatus,26.6559,-81.8083,2014,VectorBase
quinquefasciatus,26.6784,-81.8914,2014,VectorBase
quinquefasciatus,26.6512,-81.8079,2014,VectorBase
quinquefasciatus,26.5377,-81.9783,2014,VectorBase
quinquefasciatus,26.5197,-81.891,2014,VectorBase
quinquefasciatus,26.676,-81.8168,2014,VectorBase
quinquefasciatus,26.4846,-82.1672,2014,VectorBase
quinquefasciatus,26.4613,-81.7812,2014,VectorBase
quinquefasciatus,26.5486,-81.854,2014,VectorBase
quinquefasciatus,26.4808,-81.8622,2014,VectorBase
quinquefasciatus,26.4805,-81.8963,2014,VectorBase
quinquefasciatus,26.615,-81.8123,2014,VectorBase
quinquefasciatus,27.427,-82.525,2014,VectorBase
quinquefasciatus,27.475,-82.551,2014,VectorBase
quinquefasciatus,27.503,-82.657,2014,VectorBase
quinquefasciatus,27.591,-82.2,2014,VectorBase
quinquefasciatus,27.489,-82.362,2014,VectorBase
quinquefasciatus,27.603,-82.536,2014,VectorBase
quinquefasciatus,27.439,-82.549,2014,VectorBase
quinquefasciatus,27.439,-82.439,2014,VectorBase
quinquefasciatus,27.442,-82.436,2014,VectorBase
quinquefasciatus,27.476,-82.613,2014,VectorBase
quinquefasciatus,27.35,-82.158,2014,VectorBase
quinquefasciatus,27.489,-82.592,2014,VectorBase
quinquefasciatus,27.468,-82.684,2014,VectorBase
quinquefasciatus,27.57,-82.593,2014,VectorBase
quinquefasciatus,27.499,-82.6,2014,VectorBase
quinquefasciatus,33.6597,-117.248,2014,VectorBase
quinquefasciatus,33.9762,-117.39,2014,VectorBase
quinquefasciatus,33.8989,-117.596,2014,VectorBase
quinquefasciatus,33.9447,-117.572,2014,VectorBase
quinquefasciatus,33.9264,-117.528,2014,VectorBase
quinquefasciatus,33.66,-117.247,2014,VectorBase
quinquefasciatus,34.0154,-117.347,2014,VectorBase
quinquefasciatus,33.6986,-117.35,2014,VectorBase
quinquefasciatus,33.6928,-117.352,2014,VectorBase
quinquefasciatus,33.9819,-117.417,2014,VectorBase
quinquefasciatus,33.9618,-117.497,2014,VectorBase
quinquefasciatus,33.9024,-117.587,2014,VectorBase
quinquefasciatus,33.8989,-117.599,2014,VectorBase
quinquefasciatus,33.9917,-117.479,2014,VectorBase
quinquefasciatus,33.976,-117.426,2014,VectorBase
quinquefasciatus,33.9803,-117.417,2014,VectorBase
quinquefasciatus,33.9258,-117.524,2014,VectorBase
quinquefasciatus,33.9577,-117.469,2014,VectorBase
quinquefasciatus,33.7846,-117.494,2014,VectorBase
quinquefasciatus,33.9356,-117.344,2014,VectorBase
quinquefasciatus,33.968,-117.523,2014,VectorBase
quinquefasciatus,33.9741,-117.5,2014,VectorBase
quinquefasciatus,33.9183,-117.632,2014,VectorBase
quinquefasciatus,33.881,-117.319,2014,VectorBase
quinquefasciatus,33.9398,-117.549,2014,VectorBase
quinquefasciatus,33.9233,-117.615,2014,VectorBase
quinquefasciatus,33.9403,-117.568,2014,VectorBase
quinquefasciatus,33.9468,-117.572,2014,VectorBase
quinquefasciatus,33.949,-117.348,2014,VectorBase
quinquefasciatus,33.9504,-117.511,2014,VectorBase
quinquefasciatus,33.9428,-117.582,2014,VectorBase
quinquefasciatus,33.6603,-117.247,2014,VectorBase
quinquefasciatus,33.9261,-117.527,2014,VectorBase
quinquefasciatus,33.9053,-117.603,2014,VectorBase
quinquefasciatus,33.9636,-117.427,2014,VectorBase
quinquefasciatus,33.6611,-117.249,2014,VectorBase
quinquefasciatus,33.9266,-117.569,2014,VectorBase
quinquefasciatus,33.9496,-117.513,2014,VectorBase
quinquefasciatus,33.8885,-117.329,2014,VectorBase
quinquefasciatus,33.9994,-117.471,2014,VectorBase
quinquefasciatus,33.922,-117.571,2014,VectorBase
quinquefasciatus,33.927,-117.652,2014,VectorBase
quinquefasciatus,33.9178,-117.621,2014,VectorBase
quinquefasciatus,33.9458,-117.581,2014,VectorBase
quinquefasciatus,33.9099,-117.606,2014,VectorBase
quinquefasciatus,33.9417,-117.585,2014,VectorBase
quinquefasciatus,33.8923,-117.601,2014,VectorBase
quinquefasciatus,34.0105,-117.353,2014,VectorBase
quinquefasciatus,33.8602,-117.536,2014,VectorBase
quinquefasciatus,33.9681,-117.41,2014,VectorBase
quinquefasciatus,33.9436,-117.597,2014,VectorBase
quinquefasciatus,33.8433,-117.589,2014,VectorBase
quinquefasciatus,33.9177,-117.625,2014,VectorBase
quinquefasciatus,33.9231,-117.62,2014,VectorBase
quinquefasciatus,33.9117,-117.636,2014,VectorBase
quinquefasciatus,33.9375,-117.591,2014,VectorBase
quinquefasciatus,33.9285,-117.601,2014,VectorBase
quinquefasciatus,33.929,-117.596,2014,VectorBase
quinquefasciatus,33.9775,-117.423,2014,VectorBase
quinquefasciatus,33.9667,-117.431,2014,VectorBase
quinquefasciatus,33.8934,-117.602,2014,VectorBase
quinquefasciatus,33.9229,-117.577,2014,VectorBase
quinquefasciatus,33.9354,-117.596,2014,VectorBase
quinquefasciatus,34.0061,-117.317,2014,VectorBase
quinquefasciatus,33.9081,-117.503,2014,VectorBase
quinquefasciatus,33.9224,-117.577,2014,VectorBase
quinquefasciatus,33.9763,-117.422,2014,VectorBase
quinquefasciatus,33.9324,-117.593,2014,VectorBase
quinquefasciatus,33.9358,-117.505,2014,VectorBase
quinquefasciatus,33.9903,-117.533,2014,VectorBase
quinquefasciatus,33.9146,-117.637,2014,VectorBase
quinquefasciatus,33.8584,-117.533,2014,VectorBase
quinquefasciatus,33.9652,-117.421,2014,VectorBase
quinquefasciatus,33.9733,-117.395,2014,VectorBase
quinquefasciatus,33.9473,-117.571,2014,VectorBase
quinquefasciatus,33.9398,-117.549,2014,VectorBase
quinquefasciatus,33.9024,-117.587,2014,VectorBase
quinquefasciatus,33.881,-117.319,2014,VectorBase
quinquefasciatus,34.0061,-117.317,2014,VectorBase
quinquefasciatus,33.9356,-117.344,2014,VectorBase
quinquefasciatus,33.7846,-117.494,2014,VectorBase
quinquefasciatus,33.9258,-117.524,2014,VectorBase
quinquefasciatus,33.9428,-117.582,2014,VectorBase
quinquefasciatus,33.9917,-117.479,2014,VectorBase
quinquefasciatus,33.968,-117.523,2014,VectorBase
quinquefasciatus,33.8584,-117.533,2014,VectorBase
quinquefasciatus,33.9354,-117.596,2014,VectorBase
quinquefasciatus,33.949,-117.348,2014,VectorBase
quinquefasciatus,33.9358,-117.505,2014,VectorBase
quinquefasciatus,33.6597,-117.248,2014,VectorBase
quinquefasciatus,33.8602,-117.536,2014,VectorBase
quinquefasciatus,33.9903,-117.533,2014,VectorBase
quinquefasciatus,33.6986,-117.35,2014,VectorBase
quinquefasciatus,34.0105,-117.353,2014,VectorBase
quinquefasciatus,33.9504,-117.511,2014,VectorBase
quinquefasciatus,33.927,-117.652,2014,VectorBase
quinquefasciatus,33.9285,-117.601,2014,VectorBase
quinquefasciatus,33.9264,-117.528,2014,VectorBase
quinquefasciatus,33.9436,-117.597,2014,VectorBase
quinquefasciatus,33.9496,-117.513,2014,VectorBase
quinquefasciatus,33.9224,-117.577,2014,VectorBase
quinquefasciatus,33.9081,-117.503,2014,VectorBase
quinquefasciatus,33.9577,-117.469,2014,VectorBase
quinquefasciatus,34.0154,-117.347,2014,VectorBase
quinquefasciatus,33.8885,-117.329,2014,VectorBase
quinquefasciatus,33.9762,-117.39,2014,VectorBase
quinquefasciatus,33.9261,-117.527,2014,VectorBase
quinquefasciatus,33.9994,-117.471,2014,VectorBase
quinquefasciatus,28.3714,-81.4195,2014,VectorBase
quinquefasciatus,28.765,-81.6505,2014,VectorBase
quinquefasciatus,28.5021,-81.0822,2014,VectorBase
quinquefasciatus,28.6281,-81.3362,2014,VectorBase
quinquefasciatus,30.3551,-86.2404,2014,VectorBase
quinquefasciatus,30.3908,-86.2178,2014,VectorBase
quinquefasciatus,30.3496,-86.2123,2014,VectorBase
quinquefasciatus,30.3612,-86.0957,2014,VectorBase
quinquefasciatus,30.4095,-86.2297,2014,VectorBase
quinquefasciatus,30.3139,-86.088,2014,VectorBase
quinquefasciatus,30.3717,-86.2655,2014,VectorBase
quinquefasciatus,30.274,-85.9961,2014,VectorBase
quinquefasciatus,30.3178,-86.1149,2014,VectorBase
quinquefasciatus,30.3818,-86.2935,2014,VectorBase
quinquefasciatus,36.0431,-115.084,2014,VectorBase
quinquefasciatus,36.1825,-115.076,2014,VectorBase
quinquefasciatus,36.1016,-115.271,2014,VectorBase
quinquefasciatus,36.2193,-115.255,2014,VectorBase
quinquefasciatus,36.1725,-115.188,2014,VectorBase
quinquefasciatus,36.1953,-115.269,2014,VectorBase
quinquefasciatus,36.0559,-115.152,2014,VectorBase
quinquefasciatus,36.0258,-115.116,2014,VectorBase
quinquefasciatus,36.158,-115.214,2014,VectorBase
quinquefasciatus,36.2244,-115.252,2014,VectorBase
quinquefasciatus,36.0465,-115.058,2014,VectorBase
quinquefasciatus,36.9449,-115.109,2014,VectorBase
quinquefasciatus,36.2954,-115.28,2014,VectorBase
quinquefasciatus,35.9606,-114.86,2014,VectorBase
quinquefasciatus,36.1705,-115.187,2014,VectorBase
quinquefasciatus,36.038,-115.053,2014,VectorBase
quinquefasciatus,36.1068,-115.27,2014,VectorBase
quinquefasciatus,36.1732,-115.114,2014,VectorBase
quinquefasciatus,36.0974,-115.124,2014,VectorBase
quinquefasciatus,36.1579,-115.215,2014,VectorBase
quinquefasciatus,36.2198,-115.255,2014,VectorBase
quinquefasciatus,36.6012,-114.483,2014,VectorBase
quinquefasciatus,36.794,-114.833,2014,VectorBase
quinquefasciatus,36.1608,-115.27,2014,VectorBase
quinquefasciatus,36.1406,-115.22,2014,VectorBase
quinquefasciatus,36.2195,-115.255,2014,VectorBase
quinquefasciatus,36.0793,-115.009,2014,VectorBase
quinquefasciatus,36.2577,-115.125,2014,VectorBase
quinquefasciatus,36.1729,-115.187,2014,VectorBase
quinquefasciatus,36.1735,-115.187,2014,VectorBase
quinquefasciatus,36.0432,-115.084,2014,VectorBase
quinquefasciatus,36.1994,-115.291,2014,VectorBase
quinquefasciatus,36.0303,-115.12,2014,VectorBase
quinquefasciatus,36.2115,-115.321,2014,VectorBase
quinquefasciatus,35.9741,-114.815,2014,VectorBase
quinquefasciatus,36.0983,-115.242,2014,VectorBase
quinquefasciatus,36.0629,-115.008,2014,VectorBase
quinquefasciatus,36.0699,-115.108,2014,VectorBase
quinquefasciatus,36.1746,-115.184,2014,VectorBase
quinquefasciatus,35.9946,-115.19,2014,VectorBase
quinquefasciatus,36.263,-115.177,2014,VectorBase
quinquefasciatus,36.2213,-115.123,2014,VectorBase
quinquefasciatus,36.1019,-115.3,2014,VectorBase
quinquefasciatus,36.7981,-114.075,2014,VectorBase
quinquefasciatus,36.1728,-115.187,2014,VectorBase
quinquefasciatus,36.1026,-115.025,2014,VectorBase
quinquefasciatus,36.1578,-115.215,2014,VectorBase
quinquefasciatus,36.1019,-115.02,2014,VectorBase
quinquefasciatus,36.0903,-115.13,2014,VectorBase
quinquefasciatus,36.1507,-115.302,2014,VectorBase
quinquefasciatus,36.8026,-114.062,2014,VectorBase
quinquefasciatus,36.2632,-115.178,2014,VectorBase
quinquefasciatus,36.2953,-115.28,2014,VectorBase
quinquefasciatus,36.1315,-115.242,2014,VectorBase
quinquefasciatus,36.0913,-115.131,2014,VectorBase
quinquefasciatus,36.8079,-114.097,2014,VectorBase
quinquefasciatus,36.7747,-114.13,2014,VectorBase
quinquefasciatus,36.0862,-115.072,2014,VectorBase
quinquefasciatus,36.186,-115.307,2014,VectorBase
quinquefasciatus,36.2936,-115.28,2014,VectorBase
quinquefasciatus,36.0628,-115.033,2014,VectorBase
quinquefasciatus,36.0308,-115.121,2014,VectorBase
quinquefasciatus,36.2942,-115.279,2014,VectorBase
quinquefasciatus,36.7951,-114.078,2014,VectorBase
quinquefasciatus,36.102,-115.02,2014,VectorBase
quinquefasciatus,36.2944,-115.279,2014,VectorBase
quinquefasciatus,36.2333,-115.302,2014,VectorBase
quinquefasciatus,36.2197,-115.255,2014,VectorBase
quinquefasciatus,36.8094,-114.097,2014,VectorBase
quinquefasciatus,36.048,-115.386,2014,VectorBase
quinquefasciatus,36.1048,-115.057,2014,VectorBase
quinquefasciatus,36.7746,-114.13,2014,VectorBase
quinquefasciatus,36.1603,-115.271,2014,VectorBase
quinquefasciatus,36.1048,-115.022,2014,VectorBase
quinquefasciatus,36.8077,-114.097,2014,VectorBase
quinquefasciatus,36.2954,-115.279,2014,VectorBase
quinquefasciatus,36.1259,-115.062,2014,VectorBase
quinquefasciatus,36.0308,-115.12,2014,VectorBase
quinquefasciatus,36.7961,-114.101,2014,VectorBase
quinquefasciatus,36.0459,-115.406,2014,VectorBase
quinquefasciatus,36.2166,-115.047,2014,VectorBase
quinquefasciatus,36.3158,-115.281,2014,VectorBase
quinquefasciatus,36.0609,-115.102,2014,VectorBase
quinquefasciatus,36.0946,-115.039,2014,VectorBase
quinquefasciatus,36.1025,-115.025,2014,VectorBase
quinquefasciatus,36.03,-115.121,2014,VectorBase
quinquefasciatus,36.2251,-115.253,2014,VectorBase
quinquefasciatus,36.0756,-115.002,2014,VectorBase
quinquefasciatus,36.1169,-115.249,2014,VectorBase
quinquefasciatus,36.2937,-115.28,2014,VectorBase
quinquefasciatus,36.0378,-115.054,2014,VectorBase
quinquefasciatus,36.8003,-114.046,2014,VectorBase
quinquefasciatus,36.1165,-115.241,2014,VectorBase
quinquefasciatus,36.0054,-115.045,2014,VectorBase
quinquefasciatus,36.2048,-115.142,2014,VectorBase
quinquefasciatus,36.1007,-115.023,2014,VectorBase
quinquefasciatus,36.0884,-115.02,2014,VectorBase
quinquefasciatus,36.1575,-115.215,2014,VectorBase
quinquefasciatus,36.1609,-115.27,2014,VectorBase
quinquefasciatus,36.2201,-115.254,2014,VectorBase
quinquefasciatus,36.1301,-115.242,2014,VectorBase
quinquefasciatus,36.295,-115.28,2014,VectorBase
quinquefasciatus,36.0629,-115.033,2014,VectorBase
quinquefasciatus,36.0907,-115.131,2014,VectorBase
quinquefasciatus,36.2196,-115.254,2014,VectorBase
quinquefasciatus,36.1388,-115.246,2014,VectorBase
quinquefasciatus,36.2022,-115.308,2014,VectorBase
quinquefasciatus,36.044,-115.277,2014,VectorBase
quinquefasciatus,36.1038,-115.028,2014,VectorBase
quinquefasciatus,36.2225,-115.252,2014,VectorBase
quinquefasciatus,36.2633,-115.177,2014,VectorBase
quinquefasciatus,36.1956,-115.269,2014,VectorBase
quinquefasciatus,36.1577,-115.215,2014,VectorBase
quinquefasciatus,36.0626,-115.007,2014,VectorBase
quinquefasciatus,36.779,-114.132,2014,VectorBase
quinquefasciatus,36.0909,-115.131,2014,VectorBase
quinquefasciatus,36.1748,-115.186,2014,VectorBase
quinquefasciatus,36.1726,-115.188,2014,VectorBase
quinquefasciatus,36.3223,-115.223,2014,VectorBase
quinquefasciatus,36.0743,-115.025,2014,VectorBase
quinquefasciatus,36.1029,-115.025,2014,VectorBase
quinquefasciatus,36.3245,-115.266,2014,VectorBase
quinquefasciatus,36.8025,-114.062,2014,VectorBase
quinquefasciatus,36.3102,-115.299,2014,VectorBase
quinquefasciatus,36.78,-114.13,2014,VectorBase
quinquefasciatus,36.226,-115.253,2014,VectorBase
quinquefasciatus,36.2164,-115.047,2014,VectorBase
quinquefasciatus,36.0794,-115.009,2014,VectorBase
quinquefasciatus,36.0443,-115.166,2014,VectorBase
quinquefasciatus,35.9736,-114.857,2014,VectorBase
quinquefasciatus,36.0755,-115.002,2014,VectorBase
quinquefasciatus,36.22,-115.254,2014,VectorBase
quinquefasciatus,36.1996,-115.291,2014,VectorBase
quinquefasciatus,36.0818,-115.011,2014,VectorBase
quinquefasciatus,36.295,-115.281,2014,VectorBase
quinquefasciatus,36.798,-114.075,2014,VectorBase
quinquefasciatus,36.0258,-115.117,2014,VectorBase
quinquefasciatus,36.3098,-115.274,2014,VectorBase
quinquefasciatus,36.2533,-115.292,2014,VectorBase
quinquefasciatus,36.0312,-115.12,2014,VectorBase
quinquefasciatus,36.2572,-115.17,2014,VectorBase
quinquefasciatus,36.1948,-115.264,2014,VectorBase
quinquefasciatus,36.2631,-115.177,2014,VectorBase
quinquefasciatus,36.2227,-115.268,2014,VectorBase
quinquefasciatus,36.2047,-115.142,2014,VectorBase
quinquefasciatus,36.294,-115.281,2014,VectorBase
quinquefasciatus,36.0435,-115.083,2014,VectorBase
quinquefasciatus,36.3238,-115.268,2014,VectorBase
quinquefasciatus,36.2943,-115.279,2014,VectorBase
quinquefasciatus,35.9946,-115.277,2014,VectorBase
quinquefasciatus,36.0796,-115.055,2014,VectorBase
quinquefasciatus,36.2252,-115.253,2014,VectorBase
quinquefasciatus,36.1007,-115.028,2014,VectorBase
quinquefasciatus,36.1053,-115.057,2014,VectorBase
quinquefasciatus,36.0265,-115.115,2014,VectorBase
quinquefasciatus,36.0151,-115.28,2014,VectorBase
quinquefasciatus,36.0903,-115.131,2014,VectorBase
quinquefasciatus,36.7968,-114.079,2014,VectorBase
quinquefasciatus,36.2192,-115.255,2014,VectorBase
quinquefasciatus,35.9748,-114.826,2014,VectorBase
quinquefasciatus,36.1748,-115.184,2014,VectorBase
quinquefasciatus,36.0261,-115.117,2014,VectorBase
quinquefasciatus,36.0249,-115.117,2014,VectorBase
quinquefasciatus,36.1682,-115.299,2014,VectorBase
quinquefasciatus,36.2021,-115.308,2014,VectorBase
quinquefasciatus,36.13,-115.242,2014,VectorBase
quinquefasciatus,36.7789,-114.131,2014,VectorBase
quinquefasciatus,36.8006,-114.067,2014,VectorBase
quinquefasciatus,36.0251,-115.118,2014,VectorBase
quinquefasciatus,36.2515,-115.058,2014,VectorBase
quinquefasciatus,36.1081,-115.32,2014,VectorBase
quinquefasciatus,36.1574,-115.215,2014,VectorBase
quinquefasciatus,36.7938,-114.083,2014,VectorBase
quinquefasciatus,36.8007,-114.067,2014,VectorBase
quinquefasciatus,36.1713,-115.279,2014,VectorBase
quinquefasciatus,36.6704,-114.582,2014,VectorBase
quinquefasciatus,36.7796,-114.131,2014,VectorBase
quinquefasciatus,36.2936,-115.281,2014,VectorBase
quinquefasciatus,36.2224,-115.252,2014,VectorBase
quinquefasciatus,36.3098,-115.272,2014,VectorBase
quinquefasciatus,36.2161,-115.03,2014,VectorBase
quinquefasciatus,36.2568,-115.169,2014,VectorBase
quinquefasciatus,36.2199,-115.254,2014,VectorBase
quinquefasciatus,36.0465,-115.057,2014,VectorBase
quinquefasciatus,36.3097,-115.273,2014,VectorBase
quinquefasciatus,36.0608,-115.102,2014,VectorBase
quinquefasciatus,36.0313,-115.216,2014,VectorBase
quinquefasciatus,36.0607,-115.102,2014,VectorBase
quinquefasciatus,36.202,-115.308,2014,VectorBase
quinquefasciatus,36.1019,-115.299,2014,VectorBase
quinquefasciatus,36.1053,-115.056,2014,VectorBase
quinquefasciatus,36.0307,-115.121,2014,VectorBase
quinquefasciatus,36.0911,-115.131,2014,VectorBase
quinquefasciatus,36.1009,-115.025,2014,VectorBase
quinquefasciatus,36.1883,-115.326,2014,VectorBase
quinquefasciatus,36.0772,-115.063,2014,VectorBase
quinquefasciatus,36.2619,-115.279,2014,VectorBase
quinquefasciatus,36.1063,-115.024,2014,VectorBase
quinquefasciatus,36.025,-115.116,2014,VectorBase
quinquefasciatus,36.7968,-114.078,2014,VectorBase
quinquefasciatus,36.1076,-115.323,2014,VectorBase
quinquefasciatus,35.9621,-114.857,2014,VectorBase
quinquefasciatus,36.2961,-115.264,2014,VectorBase
quinquefasciatus,36.2954,-115.281,2014,VectorBase
quinquefasciatus,36.0699,-115.107,2014,VectorBase
quinquefasciatus,36.0754,-115.002,2014,VectorBase
quinquefasciatus,36.0875,-115.277,2014,VectorBase
quinquefasciatus,36.0795,-115.055,2014,VectorBase
quinquefasciatus,36.3221,-115.123,2014,VectorBase
quinquefasciatus,36.1259,-115.063,2014,VectorBase
quinquefasciatus,36.3255,-115.218,2014,VectorBase
quinquefasciatus,36.0464,-115.058,2014,VectorBase
quinquefasciatus,36.1607,-115.27,2014,VectorBase
quinquefasciatus,36.1714,-115.279,2014,VectorBase
quinquefasciatus,36.0741,-115.026,2014,VectorBase
