species,latitude,longitude,year,source
pipiens,39.0401,-76.758,2020,VectorBase
pipiens,39.0822,-76.8801,2020,VectorBase
pipiens,38.9311,-76.8319,2020,VectorBase
pipiens,38.9553,-76.9278,2020,VectorBase
pipiens,38.8938,-76.7612,2020,VectorBase
pipiens,38.8943,-76.8531,2020,VectorBase
pipiens,38.9294,-76.9065,2020,VectorBase
pipiens,38.955,-76.9337,2020,VectorBase
pipiens,38.9198,-76.7936,2020,VectorBase
pipiens,38.7569,-76.8844,2020,VectorBase
pipiens,39.0432,-76.7615,2020,VectorBase
pipiens,38.8109,-76.9959,2020,VectorBase
pipiens,38.8647,-76.8782,2020,VectorBase
pipiens,38.8112,-76.9951,2020,VectorBase
pipiens,38.8923,-76.9076,2020,VectorBase
pipiens,39.0055,-76.7755,2020,VectorBase
pipiens,39.0058,-76.8673,2020,VectorBase
pipiens,38.8943,-76.8531,2020,VectorBase
pipiens,38.932,-76.9454,2020,VectorBase
pipiens,39.0158,-76.9343,2020,VectorBase
pipiens,38.9662,-76.7742,2020,VectorBase
pipiens,38.955,-76.9337,2020,VectorBase
pipiens,38.9681,-76.8918,2020,VectorBase
pipiens,38.9177,-76.7198,2020,VectorBase
pipiens,38.9911,-76.7493,2020,VectorBase
pipiens,38.9505,-76.7243,2020,VectorBase
pipiens,39.0021,-76.9215,2020,VectorBase
pipiens,39.0102,-76.8879,2020,VectorBase
pipiens,38.923,-76.922,2020,VectorBase
pipiens,38.7133,-77.0143,2020,VectorBase
pipiens,38.9331,-76.9369,2020,VectorBase
pipiens,38.8096,-76.9932,2020,VectorBase
pipiens,39.1035,-76.8505,2020,VectorBase
pipiens,38.9442,-76.9173,2020,VectorBase
pipiens,38.9692,-76.8812,2020,VectorBase
pipiens,39.0022,-76.9283,2020,VectorBase
pipiens,38.9376,-76.7444,2020,VectorBase
pipiens,38.8594,-76.8928,2020,VectorBase
pipiens,38.8924,-76.8284,2020,VectorBase
pipiens,38.7502,-76.8232,2020,VectorBase
pipiens,38.9863,-76.7872,2020,VectorBase
pipiens,39.1009,-76.8408,2020,VectorBase
pipiens,39.0064,-76.9445,2020,VectorBase
pipiens,38.9744,-76.9318,2020,VectorBase
pipiens,38.9685,-76.7911,2020,VectorBase
pipiens,38.9445,-76.8769,2020,VectorBase
pipiens,38.98,-76.9285,2020,VectorBase
pipiens,38.9625,-76.7468,2020,VectorBase
pipiens,38.8097,-76.9979,2020,VectorBase
pipiens,38.8124,-76.8383,2020,VectorBase
pipiens,38.9235,-76.9212,2020,VectorBase
pipiens,38.7569,-76.8844,2020,VectorBase
pipiens,38.8934,-76.7387,2020,VectorBase
pipiens,38.9135,-76.8298,2020,VectorBase
pipiens,38.99,-76.7211,2020,VectorBase
pipiens,38.9635,-76.7741,2020,VectorBase
pipiens,38.7607,-76.9339,2020,VectorBase
pipiens,39.076,-76.8782,2020,VectorBase
pipiens,38.8087,-76.8278,2020,VectorBase
pipiens,38.8875,-76.8676,2020,VectorBase
pipiens,38.8938,-76.7612,2020,VectorBase
pipiens,39.007,-76.7376,2020,VectorBase
pipiens,38.9387,-76.9451,2020,VectorBase
pipiens,38.9463,-76.7244,2020,VectorBase
pipiens,38.9393,-76.7863,2020,VectorBase
pipiens,38.977,-76.9173,2020,VectorBase
pipiens,38.8929,-76.9054,2020,VectorBase
pipiens,38.9126,-76.7346,2020,VectorBase
pipiens,39.0042,-76.7415,2020,VectorBase
pipiens,39.0698,-76.878,2020,VectorBase
pipiens,38.9898,-76.7636,2020,VectorBase
pipiens,38.9562,-76.7377,2020,VectorBase
pipiens,38.9287,-76.9214,2020,VectorBase
pipiens,38.9311,-76.8319,2020,VectorBase
pipiens,38.9203,-76.9118,2020,VectorBase
pipiens,38.9973,-76.7307,2020,VectorBase
pipiens,38.9155,-76.9121,2020,VectorBase
pipiens,39.0758,-76.8784,2020,VectorBase
pipiens,38.7482,-76.8824,2020,VectorBase
pipiens,38.8111,-76.9957,2020,VectorBase
pipiens,38.9642,-76.959,2020,VectorBase
pipiens,38.9832,-76.7438,2020,VectorBase
pipiens,38.9991,-76.7476,2020,VectorBase
pipiens,38.8105,-77.0072,2020,VectorBase
pipiens,39.0978,-76.8652,2020,VectorBase
pipiens,38.9243,-76.9084,2020,VectorBase
pipiens,38.9697,-76.7623,2020,VectorBase
pipiens,38.8932,-76.9081,2020,VectorBase
pipiens,38.7975,-76.949,2020,VectorBase
pipiens,38.9598,-76.7511,2020,VectorBase
pipiens,38.9978,-76.9367,2020,VectorBase
pipiens,38.8097,-76.9951,2020,VectorBase
pipiens,39.0102,-76.9142,2020,VectorBase
pipiens,38.9462,-76.9178,2020,VectorBase
pipiens,38.8926,-76.9072,2020,VectorBase
pipiens,39.107,-76.8452,2020,VectorBase
pipiens,38.9718,-76.8875,2020,VectorBase
pipiens,38.9855,-76.9171,2020,VectorBase
pipiens,39.0022,-76.7361,2020,VectorBase
pipiens,38.9553,-76.9278,2020,VectorBase
pipiens,39.0773,-76.8824,2020,VectorBase
pipiens,38.8493,-76.8897,2020,VectorBase
pipiens,39.0136,-76.9217,2020,VectorBase
pipiens,38.904,-76.92,2020,VectorBase
pipiens,38.9422,-76.9485,2020,VectorBase
pipiens,38.9668,-76.8169,2020,VectorBase
pipiens,38.9417,-76.8948,2020,VectorBase
pipiens,38.9667,-76.869,2020,VectorBase
pipiens,38.9786,-76.9586,2020,VectorBase
pipiens,38.8103,-76.8375,2020,VectorBase
pipiens,38.8979,-76.8854,2020,VectorBase
pipiens,38.9629,-76.753,2020,VectorBase
pipiens,38.893,-76.9046,2020,VectorBase
pipiens,38.983,-76.7483,2020,VectorBase
pipiens,38.9613,-76.8692,2020,VectorBase
pipiens,38.7845,-76.8206,2020,VectorBase
pipiens,38.8507,-76.9004,2020,VectorBase
pipiens,38.9456,-76.9355,2020,VectorBase
pipiens,38.9938,-76.7254,2020,VectorBase
pipiens,38.8955,-76.8994,2020,VectorBase
pipiens,38.9455,-76.7252,2020,VectorBase
pipiens,38.9943,-76.9221,2020,VectorBase
pipiens,39.0702,-76.7726,2020,VectorBase
pipiens,38.8734,-76.9055,2020,VectorBase
pipiens,38.9367,-76.7227,2020,VectorBase
pipiens,38.8923,-76.9058,2020,VectorBase
pipiens,38.9237,-76.9044,2020,VectorBase
pipiens,38.8928,-76.8333,2020,VectorBase
pipiens,38.9244,-76.7386,2020,VectorBase
pipiens,38.9524,-76.7004,2020,VectorBase
pipiens,38.9052,-76.7502,2020,VectorBase
pipiens,38.9285,-76.8329,2020,VectorBase
pipiens,39.0032,-76.7345,2020,VectorBase
pipiens,38.892,-76.9062,2020,VectorBase
pipiens,38.8101,-76.9954,2020,VectorBase
pipiens,38.944,-76.9267,2020,VectorBase
pipiens,38.8843,-76.9174,2020,VectorBase
pipiens,38.8198,-76.8147,2020,VectorBase
pipiens,38.9905,-76.9284,2020,VectorBase
pipiens,38.9454,-76.9488,2020,VectorBase
pipiens,38.9772,-76.7744,2020,VectorBase
pipiens,39.136,-77.2565,2020,VectorBase
pipiens,38.9835,-77.0576,2020,VectorBase
pipiens,38.9809,-77.0697,2020,VectorBase
pipiens,39.2329,-76.8333,2020,VectorBase
pipiens,39.0304,-76.9867,2020,VectorBase
pipiens,38.7557,-76.8901,2020,VectorBase
pipiens,39.1316,-77.2262,2020,VectorBase
pipiens,39.0607,-76.9724,2020,VectorBase
pipiens,38.9443,-76.7459,2020,VectorBase
pipiens,46.7988,-105.324,2020,VectorBase
pipiens,45.6815,-108.767,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,48.1307,-106.545,2020,VectorBase
pipiens,45.9918,-112.528,2020,VectorBase
pipiens,45.7464,-108.525,2020,VectorBase
pipiens,46.6683,-111.944,2020,VectorBase
pipiens,46.0239,-114.169,2020,VectorBase
pipiens,46.4132,-111.572,2020,VectorBase
pipiens,48.2088,-114.307,2020,VectorBase
pipiens,45.7363,-107.62,2020,VectorBase
pipiens,48.204,-114.26,2020,VectorBase
pipiens,47.5646,-114.128,2020,VectorBase
pipiens,48.2209,-114.274,2020,VectorBase
pipiens,46.5196,-114.105,2020,VectorBase
pipiens,48.2494,-104.344,2020,VectorBase
pipiens,45.8348,-108.434,2020,VectorBase
pipiens,48.1493,-107.872,2020,VectorBase
pipiens,46.9108,-113.012,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,47.5638,-114.129,2020,VectorBase
pipiens,47.7479,-113.821,2020,VectorBase
pipiens,48.1302,-105.418,2020,VectorBase
pipiens,48.1765,-106.647,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,46.6683,-111.944,2020,VectorBase
pipiens,47.5638,-114.129,2020,VectorBase
pipiens,46.4132,-111.572,2020,VectorBase
pipiens,46.5196,-114.105,2020,VectorBase
pipiens,46.7988,-105.324,2020,VectorBase
pipiens,48.2209,-114.274,2020,VectorBase
pipiens,48.2494,-104.344,2020,VectorBase
pipiens,48.1307,-106.545,2020,VectorBase
pipiens,45.6815,-108.767,2020,VectorBase
pipiens,48.2088,-114.307,2020,VectorBase
pipiens,48.1765,-106.647,2020,VectorBase
pipiens,48.1493,-107.872,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,45.9918,-112.528,2020,VectorBase
pipiens,47.5646,-114.128,2020,VectorBase
pipiens,45.8348,-108.434,2020,VectorBase
pipiens,48.204,-114.26,2020,VectorBase
pipiens,46.0239,-114.169,2020,VectorBase
pipiens,48.1302,-105.418,2020,VectorBase
pipiens,45.7464,-108.525,2020,VectorBase
pipiens,47.7479,-113.821,2020,VectorBase
pipiens,46.9108,-113.012,2020,VectorBase
pipiens,45.7363,-107.62,2020,VectorBase
pipiens,48.2177,-114.291,2020,VectorBase
pipiens,48.4909,-108.684,2020,VectorBase
pipiens,48.1171,-114.258,2020,VectorBase
pipiens,47.0713,-112.522,2020,VectorBase
pipiens,48.2088,-114.307,2020,VectorBase
pipiens,45.9918,-112.528,2020,VectorBase
pipiens,48.0714,-114.097,2020,VectorBase
pipiens,45.8348,-108.434,2020,VectorBase
pipiens,48.204,-114.26,2020,VectorBase
pipiens,48.3343,-114.341,2020,VectorBase
pipiens,45.6686,-108.857,2020,VectorBase
pipiens,48.1727,-114.277,2020,VectorBase
pipiens,46.6683,-111.944,2020,VectorBase
pipiens,46.8402,-114.062,2020,VectorBase
pipiens,45.6815,-108.767,2020,VectorBase
pipiens,46.1751,-112.945,2020,VectorBase
pipiens,48.0796,-114.229,2020,VectorBase
pipiens,48.1765,-106.647,2020,VectorBase
pipiens,48.561,-109.713,2020,VectorBase
pipiens,48.1307,-106.545,2020,VectorBase
pipiens,47.5646,-114.128,2020,VectorBase
pipiens,45.6032,-107.453,2020,VectorBase
pipiens,48.2209,-114.274,2020,VectorBase
pipiens,48.2153,-114.282,2020,VectorBase
pipiens,48.1379,-106.545,2020,VectorBase
pipiens,46.0239,-114.169,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,46.6386,-114.059,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,45.6815,-108.767,2020,VectorBase
pipiens,48.2449,-111.966,2020,VectorBase
pipiens,46.8402,-114.062,2020,VectorBase
pipiens,46.6683,-111.944,2020,VectorBase
pipiens,48.561,-109.713,2020,VectorBase
pipiens,48.1171,-114.258,2020,VectorBase
pipiens,48.2209,-114.274,2020,VectorBase
pipiens,46.9108,-113.012,2020,VectorBase
pipiens,47.5646,-114.128,2020,VectorBase
pipiens,48.0714,-114.097,2020,VectorBase
pipiens,48.3343,-114.341,2020,VectorBase
pipiens,48.4075,-114.342,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,48.561,-109.713,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,46.1659,-111.562,2020,VectorBase
pipiens,46.8402,-114.062,2020,VectorBase
pipiens,48.2209,-114.274,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,48.3676,-109.214,2020,VectorBase
pipiens,45.9983,-108.131,2020,VectorBase
pipiens,47.4456,-114.137,2020,VectorBase
pipiens,46.6446,-111.875,2020,VectorBase
pipiens,47.4459,-114.098,2020,VectorBase
pipiens,46.6446,-111.875,2020,VectorBase
pipiens,47.6635,-112.04,2020,VectorBase
pipiens,48.561,-109.713,2020,VectorBase
pipiens,48.4909,-108.684,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,48.8498,-114.989,2020,VectorBase
pipiens,46.2985,-109.305,2020,VectorBase
pipiens,48.3871,-107.729,2020,VectorBase
pipiens,46.6609,-111.978,2020,VectorBase
pipiens,46.6683,-111.944,2020,VectorBase
pipiens,48.4177,-107.66,2020,VectorBase
pipiens,47.7517,-113.807,2020,VectorBase
pipiens,46.2226,-112.118,2020,VectorBase
pipiens,47.6723,-112.022,2020,VectorBase
pipiens,47.6887,-107.785,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,46.6609,-111.978,2020,VectorBase
pipiens,48.4909,-108.684,2020,VectorBase
pipiens,48.2088,-114.307,2020,VectorBase
pipiens,45.4367,-108.528,2020,VectorBase
pipiens,48.1949,-114.293,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,46.2226,-112.118,2020,VectorBase
pipiens,46.6493,-111.871,2020,VectorBase
pipiens,46.701,-113.431,2020,VectorBase
pipiens,46.9143,-114.154,2020,VectorBase
pipiens,46.6595,-113.147,2020,VectorBase
pipiens,47.4708,-114.279,2020,VectorBase
pipiens,45.3271,-107.363,2020,VectorBase
pipiens,48.3021,-114.232,2020,VectorBase
pipiens,46.591,-112.931,2020,VectorBase
pipiens,48.3669,-114.183,2020,VectorBase
pipiens,47.4708,-114.279,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,46.3807,-105.892,2020,VectorBase
pipiens,48.1593,-114.262,2020,VectorBase
pipiens,48.2088,-114.307,2020,VectorBase
pipiens,48.1765,-106.647,2020,VectorBase
pipiens,48.2046,-114.361,2020,VectorBase
pipiens,48.2152,-114.301,2020,VectorBase
pipiens,47.4504,-114.148,2020,VectorBase
pipiens,46.6609,-111.978,2020,VectorBase
pipiens,48.4177,-107.66,2020,VectorBase
pipiens,46.7697,-114.067,2020,VectorBase
pipiens,45.6032,-107.453,2020,VectorBase
pipiens,45.9227,-108.245,2020,VectorBase
pipiens,47.8931,-107.077,2020,VectorBase
pipiens,48.3871,-107.729,2020,VectorBase
pipiens,48.2078,-114.293,2020,VectorBase
pipiens,47.4321,-114.144,2020,VectorBase
pipiens,48.2862,-114.266,2020,VectorBase
pipiens,46.7755,-114.071,2020,VectorBase
pipiens,46.7755,-114.071,2020,VectorBase
pipiens,47.9805,-107.122,2020,VectorBase
pipiens,40.7295,-111.842,2020,VectorBase
pipiens,40.7548,-112.039,2020,VectorBase
pipiens,40.7643,-111.862,2020,VectorBase
pipiens,40.7475,-111.968,2020,VectorBase
pipiens,40.7153,-111.847,2020,VectorBase
pipiens,40.7104,-111.873,2020,VectorBase
pipiens,40.8699,-112.023,2020,VectorBase
pipiens,40.8469,-111.962,2020,VectorBase
pipiens,40.7542,-112.004,2020,VectorBase
pipiens,40.7108,-111.859,2020,VectorBase
pipiens,40.7059,-111.807,2020,VectorBase
pipiens,40.8001,-111.937,2020,VectorBase
pipiens,40.8067,-112.017,2020,VectorBase
pipiens,40.846,-112.029,2020,VectorBase
pipiens,40.75,-111.861,2020,VectorBase
pipiens,40.7519,-111.826,2020,VectorBase
pipiens,40.7715,-111.977,2020,VectorBase
pipiens,40.765,-112.006,2020,VectorBase
pipiens,40.7552,-111.893,2020,VectorBase
pipiens,40.7422,-111.875,2020,VectorBase
pipiens,40.7787,-112.029,2020,VectorBase
pipiens,40.7643,-111.876,2020,VectorBase
pipiens,40.7409,-111.891,2020,VectorBase
pipiens,40.7523,-111.918,2020,VectorBase
pipiens,40.7823,-111.958,2020,VectorBase
pipiens,40.7755,-111.92,2020,VectorBase
pipiens,40.7387,-111.837,2020,VectorBase
pipiens,40.7763,-111.899,2020,VectorBase
pipiens,40.7404,-111.817,2020,VectorBase
pipiens,40.7276,-111.932,2020,VectorBase
pipiens,40.7528,-111.898,2020,VectorBase
pipiens,40.7853,-111.925,2020,VectorBase
pipiens,40.7404,-112.047,2020,VectorBase
pipiens,40.7236,-111.823,2020,VectorBase
pipiens,40.7933,-112.012,2020,VectorBase
pipiens,40.7816,-111.865,2020,VectorBase
pipiens,40.7844,-112.109,2020,VectorBase
pipiens,40.7309,-111.857,2020,VectorBase
pipiens,40.8421,-111.953,2020,VectorBase
pipiens,40.7948,-112.122,2020,VectorBase
pipiens,40.8021,-112.05,2020,VectorBase
pipiens,40.8263,-112.114,2020,VectorBase
pipiens,40.7296,-111.883,2020,VectorBase
pipiens,40.7689,-112.083,2020,VectorBase
pipiens,40.8418,-111.97,2020,VectorBase
pipiens,40.8299,-111.986,2020,VectorBase
pipiens,40.8124,-111.937,2020,VectorBase
pipiens,40.822,-112.015,2020,VectorBase
pipiens,40.8445,-112.003,2020,VectorBase
pipiens,40.8243,-112.059,2020,VectorBase
pipiens,40.8157,-111.942,2020,VectorBase
pipiens,40.8265,-111.944,2020,VectorBase
pipiens,40.8459,-111.982,2020,VectorBase
pipiens,40.831,-112.032,2020,VectorBase
pipiens,40.7406,-112.03,2020,VectorBase
pipiens,40.7877,-112.062,2020,VectorBase
pipiens,40.7278,-112.046,2020,VectorBase
pipiens,40.8077,-112.007,2020,VectorBase
pipiens,40.816,-112.101,2020,VectorBase
pipiens,40.7224,-111.86,2020,VectorBase
pipiens,40.8241,-112.069,2020,VectorBase
pipiens,40.7723,-111.923,2020,VectorBase
pipiens,41.7229,-83.6009,2020,VectorBase
pipiens,41.5829,-83.6297,2020,VectorBase
pipiens,41.663,-83.4708,2020,VectorBase
pipiens,41.6229,-83.8355,2020,VectorBase
pipiens,41.7048,-83.4808,2020,VectorBase
pipiens,41.6934,-83.6687,2020,VectorBase
pipiens,41.4847,-83.8574,2020,VectorBase
pipiens,41.6443,-83.4372,2020,VectorBase
pipiens,41.6682,-83.6603,2020,VectorBase
pipiens,41.667,-83.7593,2020,VectorBase
pipiens,41.6738,-83.337,2020,VectorBase
pipiens,41.5074,-83.728,2020,VectorBase
pipiens,41.5311,-83.7724,2020,VectorBase
pipiens,41.6184,-83.7212,2020,VectorBase
pipiens,41.6748,-83.5219,2020,VectorBase
pipiens,41.6874,-83.576,2020,VectorBase
pipiens,41.5692,-83.7923,2020,VectorBase
pipiens,41.617,-83.6532,2020,VectorBase
pipiens,41.7196,-83.7207,2020,VectorBase
pipiens,41.5501,-83.6987,2020,VectorBase
pipiens,41.6858,-83.8203,2020,VectorBase
pipiens,41.6403,-83.5984,2020,VectorBase
pipiens,41.4456,-83.7993,2020,VectorBase
pipiens,41.6291,-83.4993,2020,VectorBase
pipiens,41.6443,-83.4372,2020,VectorBase
pipiens,41.6858,-83.8203,2020,VectorBase
pipiens,41.6748,-83.5219,2020,VectorBase
pipiens,41.5074,-83.728,2020,VectorBase
pipiens,41.4847,-83.8574,2020,VectorBase
pipiens,41.5692,-83.7923,2020,VectorBase
pipiens,41.6934,-83.6687,2020,VectorBase
pipiens,41.7196,-83.7207,2020,VectorBase
pipiens,41.6403,-83.5984,2020,VectorBase
pipiens,41.667,-83.7593,2020,VectorBase
pipiens,41.6874,-83.576,2020,VectorBase
pipiens,41.5434,-83.8405,2020,VectorBase
pipiens,41.6738,-83.337,2020,VectorBase
pipiens,41.5501,-83.6987,2020,VectorBase
pipiens,41.657,-83.4079,2020,VectorBase
pipiens,41.6229,-83.8355,2020,VectorBase
pipiens,41.617,-83.6532,2020,VectorBase
pipiens,41.663,-83.4708,2020,VectorBase
pipiens,41.6184,-83.7212,2020,VectorBase
pipiens,41.4456,-83.7993,2020,VectorBase
pipiens,41.6682,-83.6603,2020,VectorBase
pipiens,41.5829,-83.6297,2020,VectorBase
pipiens,41.6291,-83.4993,2020,VectorBase
pipiens,41.7229,-83.6009,2020,VectorBase
pipiens,41.7048,-83.4808,2020,VectorBase
pipiens,41.5311,-83.7724,2020,VectorBase
pipiens,43.548,-116.096,2020,VectorBase
pipiens,43.578,-116.379,2020,VectorBase
pipiens,43.5375,-116.327,2020,VectorBase
pipiens,43.6887,-116.314,2020,VectorBase
pipiens,43.6806,-116.356,2020,VectorBase
pipiens,43.5583,-116.455,2020,VectorBase
pipiens,43.5941,-116.407,2020,VectorBase
pipiens,43.5571,-116.295,2020,VectorBase
pipiens,43.5229,-116.264,2020,VectorBase
pipiens,43.5029,-116.335,2020,VectorBase
pipiens,43.5466,-116.108,2020,VectorBase
pipiens,43.6164,-116.446,2020,VectorBase
pipiens,43.7246,-116.255,2020,VectorBase
pipiens,43.4904,-116.274,2020,VectorBase
pipiens,43.5654,-116.169,2020,VectorBase
pipiens,43.658,-116.421,2020,VectorBase
pipiens,43.589,-116.253,2020,VectorBase
pipiens,43.6283,-116.294,2020,VectorBase
pipiens,43.4801,-116.41,2020,VectorBase
pipiens,43.6402,-116.426,2020,VectorBase
pipiens,43.6107,-116.222,2020,VectorBase
pipiens,43.5096,-116.411,2020,VectorBase
pipiens,43.6833,-116.498,2020,VectorBase
pipiens,43.6766,-116.387,2020,VectorBase
pipiens,43.6615,-116.273,2020,VectorBase
pipiens,43.5063,-116.443,2020,VectorBase
pipiens,43.6991,-116.362,2020,VectorBase
pipiens,43.6457,-116.31,2020,VectorBase
pipiens,43.6964,-116.384,2020,VectorBase
pipiens,43.6648,-116.289,2020,VectorBase
pipiens,43.7204,-116.38,2020,VectorBase
pipiens,43.6894,-116.451,2020,VectorBase
pipiens,43.5886,-116.309,2020,VectorBase
pipiens,43.7219,-116.466,2020,VectorBase
pipiens,43.4625,-116.158,2020,VectorBase
pipiens,43.6164,-116.446,2020,VectorBase
pipiens,43.6648,-116.289,2020,VectorBase
pipiens,43.6766,-116.387,2020,VectorBase
pipiens,43.6524,-116.353,2020,VectorBase
pipiens,43.7282,-116.38,2020,VectorBase
pipiens,43.6107,-116.222,2020,VectorBase
pipiens,43.6478,-116.241,2020,VectorBase
pipiens,43.6973,-116.401,2020,VectorBase
pipiens,43.7163,-116.328,2020,VectorBase
pipiens,43.548,-116.096,2020,VectorBase
pipiens,43.5029,-116.335,2020,VectorBase
pipiens,43.6391,-116.414,2020,VectorBase
pipiens,43.6457,-116.31,2020,VectorBase
pipiens,43.5545,-116.273,2020,VectorBase
pipiens,43.658,-116.421,2020,VectorBase
pipiens,43.6991,-116.362,2020,VectorBase
pipiens,43.589,-116.253,2020,VectorBase
pipiens,43.7246,-116.255,2020,VectorBase
pipiens,43.5229,-116.264,2020,VectorBase
pipiens,43.4836,-116.423,2020,VectorBase
pipiens,43.6162,-116.345,2020,VectorBase
pipiens,43.5073,-116.45,2020,VectorBase
pipiens,43.6736,-116.493,2020,VectorBase
pipiens,43.5514,-116.387,2020,VectorBase
pipiens,43.5583,-116.455,2020,VectorBase
pipiens,43.6098,-116.405,2020,VectorBase
pipiens,43.5886,-116.309,2020,VectorBase
pipiens,43.5375,-116.327,2020,VectorBase
pipiens,43.6236,-116.271,2020,VectorBase
pipiens,43.6887,-116.314,2020,VectorBase
pipiens,43.6894,-116.451,2020,VectorBase
pipiens,43.6806,-116.356,2020,VectorBase
pipiens,43.5654,-116.169,2020,VectorBase
pipiens,43.5096,-116.411,2020,VectorBase
pipiens,43.6368,-116.198,2020,VectorBase
pipiens,43.7062,-116.492,2020,VectorBase
pipiens,43.4904,-116.274,2020,VectorBase
pipiens,43.5538,-116.339,2020,VectorBase
pipiens,43.5229,-116.264,2020,VectorBase
pipiens,43.6833,-116.418,2020,VectorBase
pipiens,43.4836,-116.423,2020,VectorBase
pipiens,43.6806,-116.356,2020,VectorBase
pipiens,43.6991,-116.362,2020,VectorBase
pipiens,43.5175,-116.369,2020,VectorBase
pipiens,43.5583,-116.455,2020,VectorBase
pipiens,43.7163,-116.328,2020,VectorBase
pipiens,43.6887,-116.314,2020,VectorBase
pipiens,43.6396,-116.464,2020,VectorBase
pipiens,43.6164,-116.446,2020,VectorBase
pipiens,43.6391,-116.414,2020,VectorBase
pipiens,43.6648,-116.289,2020,VectorBase
pipiens,43.589,-116.253,2020,VectorBase
pipiens,43.6162,-116.345,2020,VectorBase
pipiens,43.6236,-116.271,2020,VectorBase
pipiens,43.6736,-116.493,2020,VectorBase
pipiens,43.6107,-116.222,2020,VectorBase
pipiens,43.548,-116.096,2020,VectorBase
pipiens,43.7062,-116.492,2020,VectorBase
pipiens,43.4793,-116.372,2020,VectorBase
pipiens,43.6098,-116.405,2020,VectorBase
pipiens,43.7282,-116.38,2020,VectorBase
pipiens,43.5375,-116.327,2020,VectorBase
pipiens,43.5029,-116.335,2020,VectorBase
pipiens,43.5654,-116.169,2020,VectorBase
pipiens,43.658,-116.421,2020,VectorBase
pipiens,43.5538,-116.339,2020,VectorBase
pipiens,43.5507,-116.386,2020,VectorBase
pipiens,43.5545,-116.273,2020,VectorBase
pipiens,43.5799,-116.423,2020,VectorBase
pipiens,43.5359,-116.42,2020,VectorBase
pipiens,43.6973,-116.401,2020,VectorBase
pipiens,43.5073,-116.45,2020,VectorBase
pipiens,43.6894,-116.451,2020,VectorBase
pipiens,43.7246,-116.255,2020,VectorBase
pipiens,43.6524,-116.353,2020,VectorBase
pipiens,43.6708,-116.346,2020,VectorBase
pipiens,43.6478,-116.241,2020,VectorBase
pipiens,43.6457,-116.31,2020,VectorBase
pipiens,43.5813,-116.338,2020,VectorBase
pipiens,43.6766,-116.387,2020,VectorBase
pipiens,43.4904,-116.274,2020,VectorBase
pipiens,43.6368,-116.198,2020,VectorBase
pipiens,43.5741,-116.152,2020,VectorBase
pipiens,43.5886,-116.309,2020,VectorBase
pipiens,43.5065,-116.407,2020,VectorBase
pipiens,43.7346,-116.473,2020,VectorBase
pipiens,43.4793,-116.372,2020,VectorBase
pipiens,43.5583,-116.455,2020,VectorBase
pipiens,43.5545,-116.273,2020,VectorBase
pipiens,43.6391,-116.414,2020,VectorBase
pipiens,43.5813,-116.338,2020,VectorBase
pipiens,43.5175,-116.369,2020,VectorBase
pipiens,43.4836,-116.423,2020,VectorBase
pipiens,43.5741,-116.152,2020,VectorBase
pipiens,43.5229,-116.264,2020,VectorBase
pipiens,43.6708,-116.346,2020,VectorBase
pipiens,43.7346,-116.473,2020,VectorBase
pipiens,43.4904,-116.274,2020,VectorBase
pipiens,43.5029,-116.335,2020,VectorBase
pipiens,43.5654,-116.169,2020,VectorBase
pipiens,43.6833,-116.418,2020,VectorBase
pipiens,43.6368,-116.198,2020,VectorBase
pipiens,43.5073,-116.45,2020,VectorBase
pipiens,43.6894,-116.451,2020,VectorBase
pipiens,43.6973,-116.401,2020,VectorBase
pipiens,43.6478,-116.241,2020,VectorBase
pipiens,43.6098,-116.405,2020,VectorBase
pipiens,43.5359,-116.42,2020,VectorBase
pipiens,43.5065,-116.407,2020,VectorBase
pipiens,43.6236,-116.271,2020,VectorBase
pipiens,43.4856,-116.436,2020,VectorBase
pipiens,43.6164,-116.446,2020,VectorBase
pipiens,43.7163,-116.328,2020,VectorBase
pipiens,43.6524,-116.353,2020,VectorBase
pipiens,43.5507,-116.386,2020,VectorBase
pipiens,43.5538,-116.339,2020,VectorBase
pipiens,43.6736,-116.493,2020,VectorBase
pipiens,43.6648,-116.289,2020,VectorBase
pipiens,43.6887,-116.314,2020,VectorBase
pipiens,43.589,-116.253,2020,VectorBase
pipiens,43.6457,-116.31,2020,VectorBase
pipiens,43.658,-116.421,2020,VectorBase
